"","x"
"1309",0.911944692066648
"1310",0.403015279780498
"1311",0.548358152652019
"1312",0.514167711911296
"1313",0.828803001540974
"1314",0.54412110397431
"1315",0.824142938961296
"1316",0.0499249757545023
"1317",0.547687175778738
"1318",0.914493219829159
"1319",0.455939157730261
"1320",0.905988012083572
"1321",0.0416549961226224
"1322",0.563529266556329
"1323",0.684690473871366
"1324",0.682899653204961
"1325",0.504493736653341
"1326",0.446675063134684
"1327",0.65636040126743
"1328",0.960165966317661
"1329",0.0500032901062781
"1330",0.950016566602106
"1331",0.510335875416351
"1332",0.974551582924619
"1333",0.956797824549282
"1335",0.725903158077321
"1337",0.05996091665485
"1338",0.423343247343496
"1339",0.443789121139551
"1340",0.489923047735462
"1341",0.515480282123775
"1342",0.272794261218351
"1343",0.050048531156526
"1344",0.194820350694774
"1345",0.940836405112863
"1346",0.697239165990557
"1347",0.65841086500792
"1348",0.467308369554459
"1349",0.130514806279683
"1350",0.518549758025608
"1351",0.235032977095898
"1352",0.614745820507009
"1353",0.684423059785927
"1354",0.281147063268191
"1355",0.40235467243072
"1356",0.29854433155758
"1358",0.306658121225649
"1359",0.281117095521592
"1360",0.0516778395239261
"1361",0.393318431323856
"1362",0.0734557303565586
"1363",0.897300550245632
"1364",0.0498815353067978
"1365",0.787257343865626
"1367",0.596383492956017
"1370",0.220283091933328
"1371",0.596591571293678
"1372",0.788880533910632
"1373",0.0501692495583269
"1374",0.160031115435083
"1375",-0.0140286923687958
"1376",0.778413747116316
"1377",0.817283049474447
"1378",0.0499542979749878
"1380",0.734236240211377
"1381",0.136707413093127
"1382",0.825734063568819
"1384",0.252957794321822
"1385",-0.00424676362086163
"1386",0.762151025236855
"1387",0.54278506276127
"1388",0.246631896653733
"1389",0.478203074029245
"1390",0.906234366241788
"1391",0.0500031150199752
"1392",0.142798736990094
"1393",0.950153219334661
"1394",0.112358815113523
"1395",0.921597789168281
"1396",0.949917941202795
"1397",0.0499959632915655
"1398",0.342038281733408
"1399",0.355450286608173
"1400",0.857609728787649
"1402",1.0501851620129
"1403",0.665116636226389
"1404",-0.110682162712073
"1405",0.315046171199905
"1406",0.0498305614417496
"1407",0.569484529177883
"1408",0.982567561771755
"1409",0.440128791449855
"1410",0.949786754874791
"1412",0.291953882958402
"1413",0.731336190753441
"1414",0.493582079110037
"1415",0.0499055981600816
"1416",0.0498760352762712
"1417",0.0497602720497636
"1418",0.514845047367385
"1419",0.5918281193297
"1420",0.360456213706935
"1421",0.518075882904059
"1422",0.125414535418171
"1423",0.0915308545531363
"1425",0.949929043261581
"1426",0.194419541028697
"1427",0.385796050361791
"1428",0.703133573791289
"1429",0.560538358248145
"1430",0.632856042556965
"1431",0.503793306155549
"1434",0.733286453968846
"1435",0.403116041252375
"1436",0.0499289252353043
"1437",0.246228864313534
"1438",0.0501804989251717
"1439",1.05007052507427
"1441",0.536140344375772
"1442",0.724398680056866
"1443",-0.00649335329057649
"1444",0.0283485224733565
"1445",0.387421082518524
"1446",0.622927169380853
"1447",0.613925945485443
"1448",0.468707369944
"1449",0.692814661294859
"1450",0.409367130116494
"1451",0.314714186955305
"1452",0.0498844929338453
"1453",-0.0124034908432369
"1454",0.950129183762787
"1455",0.0500009259971395
"1456",0.92276875682507
"1457",0.745136210701366
"1458",0.545021152199611
"1459",0.0108066507917411
"1460",0.541903218261209
"1461",1.04996832465139
"1462",0.70622484886936
"1463",0.524330895624685
"1464",1.02677835584485
"1465",0.234298092042285
"1466",0.416233069034524
"1467",0.185152023321746
"1468",0.583791359296893
"1469",0.0498018498113333
"1470",-0.0200315225236836
"1471",0.21912417570063
"1472",0.0501048524826717
"1473",0.950180723060864
"1474",0.398559382513818
"1476",0.510624740310707
"1477",0.268357555173782
"1479",0.224573203625621
"1480",0.554527524640496
"1481",0.523046904635798
"1482",0.651790775657786
"1483",1.02613485154985
"1484",0.0499047358733463
"1485",0.446138529496987
"1487",0.18905005582046
"1488",0.164013622942564
"1489",0.0201781001331917
"1490",0.406431667908839
"1491",0.950126211505395
"1492",0.890336975388956
"1493",0.875869961340007
"1494",0.766335054124963
"1495",0.0721963268578321
"1496",0.171500801181832
"1497",0.864722418041379
"1498",0.242685726311242
"1499",0.231519505350559
"1500",0.950158964477791
"1501",0.0501575739720437
"1502",0.518870212264866
"1503",0.192433809638196
"1504",0.882168366115582
"1505",0.0501092042005692
"1506",0.0498678861880539
"1507",0.0498036574434216
"1508",0.491327243292701
"1509",0.383027180393491
"1510",0.384588206315228
"1511",0.718668655759302
"1512",0.0501073682508465
"1513",-0.0993974546201603
"1514",1.06105289007085
"1515",0.859208755308201
"1516",0.805736560998281
"1517",0.671747347718866
"1518",0.0498682583689447
"1519",0.431336335092621
"1520",0.2276349848109
"1521",0.0805835912821922
"1522",0.777199463460953
"1524",0.891762609220747
"1525",0.584624732527489
"1526",0.380923660325143
"1527",0.684662569907279
"1529",0.0499014070305283
"1530",0.591682471179144
"1531",0.54706900246917
"1532",0.002790123327506
"1534",0.050042754165276
"1535",0.624954637080058
"1536",0.949971499060183
"1537",0.666412502363686
"1538",0.128157622454179
"1539",0.798057414319724
"1540",0.62009613256368
"1541",0.391773584682765
"1542",0.315192695679969
"1544",0.714759946967732
"1545",0.902954596887482
"1546",0.182474906383567
"1547",0.317315977384201
"1548",0.457679300719485
"1549",0.0502192268988451
"1550",0.0498804559891458
"1551",0.23641855216874
"1553",0.153801311865744
"1554",0.309583569553338
"1555",0.281219474646098
"1556",0.706590588785811
"1557",0.124947993301257
"1558",0.637327603568218
"1559",0.726680508300849
"1560",0.622367779651541
"1562",0.214336756835109
"1564",0.752310653625762
"1565",0.949964108191544
"1566",0.127307341333253
"1567",0.700740810387441
"1568",0.144037833116665
"1569",0.781501720128428
"1570",0.873914907441883
"1571",0.201696909446672
"1573",0.55435342640114
"1574",0.521973691309932
"1575",0.0794883831851991
"1576",0.438131115013674
"1577",0.376128923423858
"1578",0.442740965859982
"1579",0.722084839557038
"1580",0.00416896241803844
"1581",0.106531832115705
"1582",0.949948100786824
"1583",0.145395929702316
"1584",0.0563628160252768
"1585",0.517060302544179
"1586",0.170184228174132
"1587",0.437830957329237
"1588",0.902591537105907
"1590",0.667325615605814
"1591",0.463923277454579
"1592",0.538042444257765
"1593",-0.0451957069877778
"1594",0.811005136547228
"1595",0.325037318782162
"1596",0.183422039397009
"1597",0.685866018753053
"1598",0.988918862107611
"1599",0.937528630521889
"1600",0.35808613281113
"1601",0.383776242329887
"1602",0.301467257435823
"1603",0.310133059353805
"1604",0.0501334218992512
"1606",0.283838012061288
"1607",0.11690365368972
"1608",0.841622955439145
"1609",0.319056765997749
"1610",0.281483761166761
"1611",0.785488598998562
"1612",0.949915959253067
"1613",0.82009002500486
"1614",0.196512152750977
"1615",0.0500959835198522
"1616",1.04985882149028
"1617",0.950176803987332
"1618",0.0436028138792112
"1619",0.884602554106747
"1620",0.925204527915397
"1621",0.950238329486394
"1622",0.441853070366692
"1623",0.493161459940924
"1624",0.475248366794749
"1625",0.377500935391914
"1626",0.0405990653364664
"1627",0.219622226532022
"1628",0.547821492247938
"1629",0.941442996924399
"1630",0.0500488620224723
"1631",0.0499380144965126
"1632",0.095809120908792
"1633",0.352406842166011
"1634",0.0818688135392342
"1635",0.491850257841859
"1636",0.24512484855995
"1637",0.804853959664746
"1638",0.252036941943446
"1639",0.950100080377568
"1640",0.227706074576704
"1641",0.582210916361345
"1642",0.329232395023335
"1643",0.697347066410387
"1644",0.229382064087611
"1645",0.356566117365946
"1646",0.359399643870045
"1647",0.309745532896177
"1648",0.57224827109296
"1649",0.569040174171587
"1651",0.358989504103811
"1652",0.685056074972565
"1654",0.168547051993735
"1655",0.803349608178177
"1656",0.0501021001189399
"1658",0.964660516029562
"1659",0.157639143969238
"1660",0.183866664246361
"1661",0.642849281653151
"1662",0.335296068733912
"1663",0.670315005617253
"1664",0.0499872551008079
"1665",0.499580131778657
"1666",0.527335611268864
"1667",0.483070490419816
"1668",0.121129011711887
"1669",0.538864744366845
"1670",0.0500706279160993
"1671",0.173773172630059
"1672",0.462552762516584
"1673",0.464415809479043
"1674",0.0935709255310357
"1675",0.228656725561845
"1676",0.0553966108047286
"1677",0.223984221996453
"1678",0.0501255008442361
"1679",0.61446240672103
"1681",0.600000413821162
"1682",0.15887160304614
"1683",0.778667887074755
"1684",0.894883193892028
"1685",0.049803515651588
"1686",0.55045526116036
"1687",0.52106290906367
"1688",0.0498766234426538
"1689",0.453515087427647
"1690",0.950111470160492
"1691",1.00028996157065
"1692",1.00071269585641
"1694",0.949860694172712
"1695",0.187597468212443
"1696",0.606347432542484
"1697",0.866262016333779
"1698",0.173758705085864
"1699",0.887788014348075
"1700",0.34508351272458
"1701",0.187209214024333
"1702",0.308854789981
"1703",0.431063326008387
"1704",0.857833076364679
"1705",0.35256585251058
"1706",0.555159521379111
"1707",0.937003085322213
"1708",0.0501602281827782
"1709",0.385357928026486
"1710",0.479796789697906
"1711",0.781082380052856
"1713",0.532559879797269
"1714",0.785243374064059
"1715",0.431446395742052
"1716",0.109256803842292
"1717",0.4260704372042
"1718",0.430850530975711
"1719",-0.0136700629542504
"1721",0.600972740065885
"1722",0.0498476197141802
"1723",0.560969061484909
"1724",0.538373383437391
"1725",0.732257773248492
"1726",0.176462175432788
"1727",0.540850857163021
"1728",0.0756070736728123
"1729",0.0498797305630133
"1731",0.677633752090344
"1732",0.513142195377108
"1733",0.153053359515562
"1734",0.25611920244071
"1736",0.152888912386658
"1737",0.447936472543208
"1738",0.155851162641774
"1739",0.949902264832733
"1740",0.644342617443714
"1741",0.386599083489289
"1742",0.0498765658365716
"1743",0.526840814537403
"1744",0.949922729464215
"1745",0.457909742064607
"1747",0.446320521600863
"1748",0.521188019607622
"1749",0.307547077191798
"1750",0.76517735051214
"1751",0.0499140828388066
"1752",0.0498979394557931
"1753",0.359759626220944
"1754",0.551431695363261
"1755",0.315918367115195
"1757",0.322481067592263
"1758",0.186523236651098
"1759",0.899875959410002
"1760",-0.0598052881455896
"1761",0.815593004498276
"1762",0.540076728815256
"1763",0.47878845229948
"1764",0.328548581749674
"1765",0.49890156989755
"1766",0.910984275064594
"1767",0.152555409490646
"1768",0.560137535797628
"1770",0.0498480790225472
"1772",0.310364983689106
"1773",0.735388479902919
"1774",0.114855254857156
"1775",0.402082900062044
"1776",0.516459468919553
"1777",0.383500832470217
"1778",0.749871476362219
"1779",0.523832858689763
"1780",0.47592377779666
"1781",0.62818472772949
"1782",0.195200858578839
"1783",0.0881923438080909
"1784",0.800957421198073
"1785",0.1936707724738
"1786",0.29350003539685
"1787",0.407974454213132
"1788",0.244179732408485
"1789",0.475820825165526
"1790",0.759789806487297
"1791",0.584791526836202
"1792",0.358975035199806
"1793",0.758762834933202
"1794",0.239630434238893
"1795",0.63028920533206
"1796",0.074926570466076
"1797",-0.0265319909817082
"1798",0.519061120009601
"1800",0.617158725978553
"1801",0.388388267824726
"1802",0.106140072068857
"1803",0.218289482653378
"1804",0.603529018865628
"1805",0.457661762024997
"1806",0.261047953132463
"1807",0.0707414440884187
"1808",0.134653938220487
"1809",0.0498915235127407
"1810",0.0500268374346031
"1811",0.423860258280214
"1812",0.388349140997919
"1813",0.417294019471796
"1814",0.864489630540077
"1815",0.1594805602952
"1816",0.150557336257888
"1817",0.946362240560211
"1818",0.663826154784767
"1819",0.212293182927092
"1821",0.556503450220599
"1822",0.555100408702291
"1823",0.335583886948274
"1824",0.339369196395888
"1825",0.0786116100541835
"1826",0.171496402931084
"1829",0.328454552870154
"1830",0.234341111990713
"1831",0.309450030566666
"1832",0.950035176066625
"1833",0.600650078801948
"1835",0.77830081830893
"1836",0.614556089897661
"1837",0.949815272241615
"1838",0.0500556179577963
"1839",0.950043404865822
"1840",0.433946067593038
"1841",0.049878049034204
"1842",0.303385311375619
"1843",0.571304919731048
"1844",0.843480526519934
"1845",0.668587111811243
"1846",0.450792962247848
"1847",0.394981836657591
"1848",0.44229418289283
"1849",0.2319876096884
"1850",0.836109979519804
"1851",0.441720288097241
"1852",0.637043205930561
"1853",0.730900651045758
"1854",0.420341516229558
"1856",0.050190365691209
"1857",0.320990373957002
"1859",0.0309991221268986
"1860",0.364252392766269
"1861",0.0500882869051832
"1862",0.0782668575890917
"1863",0.60456235120204
"1864",0.746221382908392
"1865",0.523859977937842
"1866",0.326733694631091
"1867",0.393161866340479
"1868",0.490002114854313
"1869",0.586091834404422
"1871",0.317562950367923
"1872",0.426748387888324
